
. Module name, SLE, CFG, ARI1, BUFFER, MACC, RAM1K18, RAM64X18, GLOBAL, IO
.	.	.	.	.	. b8_1LbcQDr1_x_426_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_427_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_428_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_429_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_42_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_430_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_431_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_432_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_433_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_434_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_435_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_436_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_437_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_438_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_439_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_43_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_440_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_441_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_442_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_443_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_444_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_445_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_446_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_447_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_448_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_449_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_44_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_450_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_45_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_46_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_47_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_48_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_49_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_4_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_50_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_51_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_52_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_53_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_54_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_55_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_56_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_57_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_58_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_59_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_5_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_60_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_61_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_62_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_63_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_64_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_65_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_66_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_67_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_68_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_69_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_6_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_70_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_71_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_72_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_73_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_74_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_75_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_76_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_77_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_78_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_79_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_7_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_80_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_81_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_82_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_83_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_84_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_85_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_86_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_87_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_88_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_89_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_8_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_90_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_91_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_92_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_93_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_94_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_95_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_96_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_97_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_98_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_99_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. b8_1LbcQDr1_x_9_0, 0, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. b5_nvmFL_1353s_x, 1353, 1, 0, 0, 0, 0, 0, 0, 0
.	.	. comm_block_x, 48, 18, 0, 0, 0, 0, 0, 2, 0
.	.	.	. b16_Rcmi_qlx9_yHpm7y_6s_1s_0s_0s_8s_0s_0s_1s_6s_7s_x_0, 16, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	. b9_ORbIwXaEF_32s_2487069850_0s_x_0, 32, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	. jtag_interface_x_0, 0, 10, 0, 0, 0, 0, 0, 2, 0
